id,revenue
3001,12824855.934226012
3002,1742346.9709970031
3003,1920875.1792671739
3004,19310263.77795153
3005,1008449.488936995
3006,1129350.988803461
3007,1359512.0254599696
3008,22613559.245072067
3009,11258612.329989593
3010,2270590259.5926766
3011,5033249.432268182
3012,298206.54793845175
3013,45228625.65856758
3014,3517957.8259484465
3015,26065604.279685464
3016,627959.2672355967
3017,134033739.8906008
3018,38707948.88528488
3019,1311139.5412303885
3020,821686338.1176977
3021,16702080.630871093
3022,31481481.916327905
3023,639000.2990063672
3024,9462265.72049382
3025,1220807.5790894812
3026,29932815.11282696
3027,21128748.469950978
3028,31629407.326453254
3029,2840001.9395793555
3030,4861427.151334608
3031,11130492.468988823
3032,3920601.155579116
3033,1590491.4116207026
3034,609696.0282138365
3035,4527676.1720367
3036,18272607.351349212
3037,55692955.47749013
3038,21891786.529200085
3039,5468289.787247786
3040,880839.0471540518
3041,13057779.377710283
3042,965629.1376681129
3043,31591594.068771224
3044,3101600.9048907477
3045,935718041.0466088
3046,693388.4872265854
3047,1517963.96992789
3048,15482811.77788289
3049,5499747.050932297
3050,31203341.472229376
3051,920377.2649863309
3052,12764459.348251631
3053,146455.5195381283
3054,58894.91288487804
3055,24020110.926074106
3056,89314.05226520634
3057,18034329.733855076
3058,70873989.33317535
3059,834903.3638298152
3060,85955988.03548647
3061,80394146.96662247
3062,4834181.009085233
3063,19850131.509401545
3064,17619754.105286594
3065,31878055.517041244
3066,53416261.188258775
3067,769808.964366071
3068,38592727.35909774
3069,43442381.46852709
3070,627534.6212637111
3071,5583169.717841696
3072,146107047.58383712
3073,2029863.1554562761
3074,355105.05444003746
3075,9222380.633969815
3076,333449642.2479607
3077,17940320.99262904
3078,111474143.22828007
3079,16692024.682758985
3080,80991274.3514095
3081,10120695.610093951
3082,1661382.0982250653
3083,10004886.18442067
3084,598194.2374057228
3085,15720404.49250965
3086,16014054.178208599
3087,657901.450367576
3088,174251.8204158469
3089,2570806.9579750234
3090,13106285.293429406
3091,18273230.118682314
3092,1191420.6072511512
3093,129356453.1640492
3094,53180168.78777575
3095,22848744.328963898
3096,9735322.439730773
3097,1404139943.3991485
3098,23604527.347511377
3099,21458649.795623552
3100,486271.7234180512
3101,868782.2829462003
3102,2517226.2394962152
3103,754014.5439511407
3104,988046.5432050566
3105,35814867.10080059
3106,14532520.55502117
3107,42027957.23555435
3108,18789504.160941385
3109,1597455.286590601
3110,94942802.76403108
3111,7150519.312692752
3112,177296.76942150714
3113,19341918.35611545
3114,3854080.4389659786
3115,11931873.040304275
3116,44518059.37188222
3117,359974.2270645918
3118,1760190.415061495
3119,100168936.17115526
3120,20298403.21359935
3121,1334686.1840717455
3122,10842368.366202233
3123,5801491.732769107
3124,314425.35347989487
3125,97789.89477776119
3126,20273605.384773824
3127,1520780.712853848
3128,6943061.683065389
3129,154628119.6444268
3130,12921649.480678966
3131,1417293.1260144012
3132,4612419.236887482
3133,213333.94176022336
3134,1192475.1729339063
3135,2081841.0391060603
3136,9389692.747616772
3137,37921312.60772649
3138,3314207.693390572
3139,7180781.533203654
3140,124861530.48713641
3141,6377830.935957542
3142,423604.9798998234
3143,17904621.709087644
3144,9405793.110461626
3145,6733864.142303198
3146,10805309.470132634
3147,9334750.810298879
3148,975600.4353377197
3149,39757758.16527178
3150,34802522.6714083
3151,3074228.7406559857
3152,12213416.306601599
3153,1246131.3304269789
3154,7758700.908734744
3155,19093629.824476715
3156,12361462.50169844
3157,17792389.68574372
3158,88613230.1365849
3159,952342.8975992918
3160,14207783.056268305
3161,344231.0920334812
3162,712955.1588111038
3163,242640922.32846433
3164,577991.6648408801
3165,465126.8488814696
3166,288587.29121245974
3167,32952489.071972203
3168,291210.17607746716
3169,2420375.2830829173
3170,15783436.265918376
3171,3435747.582284661
3172,18682615.760582365
3173,659943.3375937297
3174,189408.20057952186
3175,1731691.527970675
3176,16117627.031418474
3177,40254995.03027703
3178,2731983.1186703895
3179,4953193.60450253
3180,1882919.066075123
3181,481007.9054669638
3182,23160147.714688476
3183,13610984.127995387
3184,20531783.72708068
3185,21632787.54258468
3186,19221701.034803826
3187,504889.6414755565
3188,10919118.115816519
3189,22963450.16033957
3190,28049379.462836195
3191,12649526.350652426
3192,4429686.560468215
3193,296678039.1654181
3194,6471641.401715327
3195,342528.3517311964
3196,2587550.2368597905
3197,1806553.5640586105
3198,352083064.6265693
3199,104570479.86821444
3200,11527904.195770944
3201,5169755.092864602
3202,5066967.8627592735
3203,987099.6419456892
3204,931970.4274988201
3205,1261856.6559257142
3206,13592314.92955707
3207,5538128.867428704
3208,5464732.308048214
3209,3788129.973004519
3210,489004653.1958666
3211,1251405.0305457148
3212,9011161.99423054
3213,17285788.725216657
3214,5218055.066547146
3215,2364061.6015050425
3216,5278227.072481052
3217,629240193.835529
3218,7639102.907013876
3219,4473171.9467636645
3220,127640869.6037428
3221,7534629.530561192
3222,744110.9556881236
3223,1983879.591414112
3224,322763.9273723592
3225,12135145.03956738
3226,8941277.3164371
3227,26301051.305117972
3228,168258616.59519708
3229,21372839.595058117
3230,54926469.214026734
3231,29303760.563103206
3232,37516024.47183064
3233,9092524.890379222
3234,4868085.353858195
3235,1321515.1809325553
3236,3968236.161837772
3237,21153727.79144755
3238,3891488.8139272844
3239,284514.64836596465
3240,339369400.264663
3241,1227880.1446996485
3242,1871279.189985536
3243,842127.8203981761
3244,755536.4632374302
3245,13711038.373274416
3246,12117448.5837481
3247,8299052.167162601
3248,42732728.306828335
3249,13354787.632303433
3250,116218147.1992575
3251,811343.3160209465
3252,10483719.475882718
3253,60381774.86558899
3254,156401.29602786532
3255,803263.0606718215
3256,12976946.387899872
3257,12464890.674335556
3258,2620977.273638007
3259,14575872.858038543
3260,3763071.3182711583
3261,503960721.0607676
3262,97656711.19102184
3263,1895139.4033449013
3264,238356.9029563869
3265,149496.65258814543
3266,150088.61684040652
3267,12998002.564276295
3268,163082.563864474
3269,16363489.695422571
3270,110389661.46991327
3271,865009.434031801
3272,7739097.444666397
3273,6160090.793711121
3274,398879943.29310036
3275,37842944.41466305
3276,1400229.2021520312
3277,6884872.853187627
3278,17653216.32734376
3279,779596.8049418498
3280,25361830.229977183
3281,1235379.833046612
3282,3905217.631126286
3283,80349879.47237411
3284,100873258.6070689
3285,40780027.722518116
3286,363549.8372086647
3287,1096596.2138300415
3288,7344031.934559161
3289,18448440.934349228
3290,107774324.86932121
3291,39763018.905834906
3292,125375069.68508834
3293,9828865.855340753
3294,4420719.852020024
3295,13327373.707359105
3296,1007968.1531249556
3297,7057437.799265852
3298,13117681.642381463
3299,9458788.735317145
3300,6195845.238874796
3301,580197.7892840055
3302,1224359.1949487538
3303,325224.9552326455
3304,5354374.409116354
3305,85882524.4776409
3306,4683652.516427
3307,21724351.870903354
3308,18471978.930639848
3309,38235.79389639405
3310,1610158.781780942
3311,8603310.738036057
3312,3073865.0811258857
3313,8683668.361931656
3314,1937420.9053994373
3315,94998643.57411939
3316,13060833.557083368
3317,297637.0149674961
3318,1512307.6688837777
3319,1150299.089898863
3320,8902835.425352702
3321,15073667.051766887
3322,2048981.428034932
3323,45334318.13524855
3324,2711608.314750838
3325,12550675.82551467
3326,211704064.33405638
3327,53420432.92317327
3328,21586524.405270357
3329,8310366.5913159605
3330,10026314.681331098
3331,321003.44310170395
3332,19992591.900506213
3333,327332518.5325861
3334,6471835.2246273365
3335,21254054.31007863
3336,25109428.171392836
3337,352.5486857136376
3338,11090506.31653342
3339,304020.5664973462
3340,47446842.63943623
3341,5364461.336540134
3342,64024325.96460432
3343,40094892.59190249
3344,1501898.6575169098
3345,4160581.0448311004
3346,17268207.718492888
3347,181642.02231530217
3348,30155358.240466624
3349,15911069.172390873
3350,424269213.74320394
3351,23097306.2939252
3352,6862260.99185315
3353,13246311.475995326
3354,14117574.48732716
3355,2276698.9333392577
3356,3111612.7552130474
3357,259039.2286639332
3358,10521105.050760787
3359,44634956.42362064
3360,3505343.193287903
3361,37783171.956750356
3362,1627300.4468436767
3363,4760131.274682101
3364,21931166.474126894
3365,912464.516146462
3366,24479860.74619132
3367,20411901.06592692
3368,1041274.8944428795
3369,6649240.496801825
3370,70108285.33374639
3371,11055050.272044502
3372,30652789.03739436
3373,52613881.77716109
3374,16699668.424551647
3375,15737230.139870392
3376,16456595.347628782
3377,1686358.7490705594
3378,24785062.004937127
3379,104721804.7529095
3380,10663511.30608829
3381,1161334.7249174826
3382,368882.55513467616
3383,600104.7999444224
3384,30115726.26566177
3385,36920800.84027551
3386,438720.3093684113
3387,13641497.754506527
3388,188296518.67052537
3389,1727452427.5820994
3390,1640627.395392626
3391,7915381.500016276
3392,1701330.508644616
3393,10598950.9426825
3394,19530863.772567444
3395,278987866.0380226
3396,3045474.5706226667
3397,1093350.8635892484
3398,178321620.75527963
3399,14632767.415086271
3400,17772442.241872612
3401,5231860.778133302
3402,410279.2801580732
3403,1373618206.493123
3404,1471548.2710295506
3405,6956468.711926229
3406,101049245.61447488
3407,52085678.325384915
3408,8997609.0477133
3409,6841862.893748885
